1.000000	300.000000	5.497428	0.039798	1.000000	0.007239	0.500000	5.475752	1.000000
2.000000	300.000000	2.951200	0.022619	0.536833	0.005660	0.500000	2.920682	0.533385
3.000000	300.000000	2.169656	0.027454	0.394668	0.005754	0.500000	2.108559	0.385072
4.000000	300.000000	1.747775	0.050249	0.317926	0.009426	0.500000	1.694599	0.309473
5.000000	300.000000	1.478192	0.030393	0.268888	0.005861	0.500000	1.447218	0.264296
6.000000	300.000000	1.306131	0.017040	0.237589	0.003545	0.500000	1.284139	0.234514
7.000000	300.000000	1.208367	0.073430	0.219806	0.013452	0.500000	1.175725	0.214715
8.000000	300.000000	1.107834	0.016224	0.201519	0.003292	0.500000	1.085479	0.198234
9.000000	300.000000	1.040421	0.011855	0.189256	0.002555	0.500000	1.029496	0.188010
10.000000	300.000000	1.018993	0.073272	0.185358	0.013396	0.500000	0.984628	0.179816
11.000000	300.000000	0.956803	0.010932	0.174046	0.002354	0.500000	0.941646	0.171967
12.000000	300.000000	0.916795	0.008601	0.166768	0.001976	0.500000	0.908114	0.165843
0.000000	300.000000	0.408426	0.000000	0.000000	0.000000	0.500000	0.000000	0.000000
