1.000000	500.000000	18.216946	0.121950	1.000000	0.006694	0.500000
2.000000	500.000000	17.093640	0.119590	0.938337	0.009086	0.500000
3.000000	500.000000	11.621294	0.087340	0.637939	0.006421	0.500000
4.000000	500.000000	9.626649	0.254442	0.528445	0.014408	0.500000
5.000000	500.000000	8.642450	0.104362	0.474418	0.006550	0.500000
6.000000	500.000000	7.579692	0.502017	0.416079	0.027698	0.500000
7.000000	500.000000	6.524205	0.194061	0.358139	0.010919	0.500000
8.000000	500.000000	5.724904	0.361832	0.314263	0.019973	0.500000
9.000000	500.000000	5.337713	0.062234	0.293008	0.003939	0.500000
10.000000	500.000000	5.291219	0.125924	0.290456	0.007181	0.500000
11.000000	500.000000	4.713027	0.095709	0.258717	0.005532	0.500000
12.000000	500.000000	4.553328	0.237094	0.249950	0.013122	0.500000
0.000000	500.000000	0.946463	0.000000	0.000000	0.000000	0.500000
