1.000000	384.000000	9.257395	0.102926	1.000000	0.011118	4.500000
2.000000	384.000000	9.930460	0.132270	1.072706	0.018612	4.500000
3.000000	384.000000	6.474431	0.367913	0.699379	0.040496	4.500000
4.000000	384.000000	5.298587	0.093823	0.572363	0.011967	4.500000
5.000000	384.000000	4.699375	0.107322	0.507635	0.012894	4.500000
6.000000	384.000000	4.372617	0.225726	0.472338	0.024942	4.500000
7.000000	384.000000	3.816991	0.217720	0.412318	0.023961	4.500000
8.000000	384.000000	3.253014	0.099013	0.351396	0.011387	4.500000
9.000000	384.000000	3.054677	0.090758	0.329972	0.010468	4.500000
10.000000	384.000000	2.920579	0.117103	0.315486	0.013127	4.500000
11.000000	384.000000	2.822677	0.095336	0.304910	0.010842	4.500000
12.000000	384.000000	2.636340	0.113313	0.284782	0.012643	4.500000
0.000000	384.000000	0.559978	0.000000	0.000000	0.000000	4.500000
