0.000000	20.000000	1.000000	500.000000	0.798813	0.019611	0.768815	0.824375
1.000000	20.000000	1.000000	500.000000	0.798129	0.019593	0.768138	0.823692
2.000000	20.000000	1.000000	500.000000	0.798529	0.019637	0.768595	0.824171
3.000000	20.000000	1.000000	500.000000	0.798139	0.019636	0.768304	0.823814
4.000000	20.000000	1.000000	500.000000	0.798344	0.019683	0.768510	0.824172
5.000000	20.000000	1.000000	500.000000	0.798177	0.019652	0.767990	0.823842
6.000000	20.000000	1.000000	500.000000	0.798233	0.019641	0.768234	0.823995
7.000000	20.000000	1.000000	500.000000	0.798058	0.019612	0.768127	0.823674
8.000000	20.000000	1.000000	500.000000	0.797947	0.019537	0.768310	0.823621
9.000000	20.000000	1.000000	500.000000	0.798218	0.019633	0.768177	0.824032
10.000000	20.000000	1.000000	500.000000	0.798163	0.019658	0.768015	0.823526
11.000000	20.000000	1.000000	500.000000	0.798172	0.019601	0.767894	0.823897
12.000000	20.000000	1.000000	500.000000	0.798121	0.019839	0.767866	0.824074
13.000000	20.000000	1.000000	500.000000	0.798197	0.019565	0.768408	0.823967
14.000000	20.000000	1.000000	500.000000	0.798225	0.019690	0.767997	0.823689
15.000000	20.000000	1.000000	500.000000	0.798126	0.019571	0.768207	0.823836
16.000000	20.000000	1.000000	500.000000	0.798143	0.019579	0.768265	0.823679
17.000000	20.000000	1.000000	500.000000	0.798336	0.019644	0.768151	0.824151
18.000000	20.000000	1.000000	500.000000	0.798209	0.019664	0.767944	0.823796
19.000000	20.000000	1.000000	500.000000	0.798247	0.019640	0.768434	0.823984
20.000000	20.000000	1.000000	500.000000	0.798226	0.018674	0.767866	0.824375
