1.000000	1000.000000	0.022670	1.000000	10.000000
2.000000	1000.000000	0.014447	0.637274	10.000000
3.000000	1000.000000	0.012920	0.569916	10.000000
4.000000	1000.000000	0.012780	0.563741	10.000000
5.000000	1000.000000	0.012627	0.556992	10.000000
1.000000	1000.000000	0.016592	1.000000	10.000000
2.000000	1000.000000	0.013288	0.800868	10.000000
3.000000	1000.000000	0.012554	0.756630	10.000000
4.000000	1000.000000	0.012997	0.783329	10.000000
5.000000	1000.000000	0.014106	0.850169	10.000000
1.000000	1000.000000	0.017274	1.000000	10.000000
2.000000	1000.000000	0.012892	0.746324	10.000000
3.000000	1000.000000	0.013292	0.769480	10.000000
4.000000	1000.000000	0.012759	0.738625	10.000000
5.000000	1000.000000	0.013533	0.783432	10.000000
1.000000	1000.000000	0.016413	1.000000	10.000000
2.000000	1000.000000	0.013185	0.803327	10.000000
3.000000	1000.000000	0.012994	0.791690	10.000000
4.000000	1000.000000	0.014144	0.861756	10.000000
5.000000	1000.000000	0.018516	1.128130	10.000000
1.000000	1000.000000	0.016990	1.000000	10.000000
2.000000	1000.000000	0.012967	0.763214	10.000000
3.000000	1000.000000	0.012873	0.757681	10.000000
4.000000	1000.000000	0.013173	0.775338	10.000000
5.000000	1000.000000	0.013737	0.808534	10.000000
1.000000	1000.000000	0.017476	1.000000	10.000000
2.000000	1000.000000	0.013326	0.762531	10.000000
3.000000	1000.000000	0.012586	0.720188	10.000000
4.000000	1000.000000	0.013804	0.789883	10.000000
5.000000	1000.000000	0.013107	0.750000	10.000000
1.000000	1000.000000	0.017439	1.000000	10.000000
2.000000	1000.000000	0.012877	0.738402	10.000000
3.000000	1000.000000	0.012554	0.719881	10.000000
4.000000	1000.000000	0.013240	0.759218	10.000000
5.000000	1000.000000	0.012565	0.720511	10.000000
1.000000	1000.000000	0.015302	1.000000	10.000000
2.000000	1000.000000	0.011738	0.767089	10.000000
3.000000	1000.000000	0.010844	0.708666	10.000000
4.000000	1000.000000	0.011497	0.751340	10.000000
5.000000	1000.000000	0.010774	0.704091	10.000000
1.000000	1000.000000	0.013489	1.000000	10.000000
2.000000	1000.000000	0.010230	0.758396	10.000000
3.000000	1000.000000	0.009357	0.693676	10.000000
4.000000	1000.000000	0.010599	0.785751	10.000000
5.000000	1000.000000	0.010351	0.767366	10.000000
1.000000	1000.000000	0.012838	1.000000	10.000000
2.000000	1000.000000	0.010548	0.821623	10.000000
3.000000	1000.000000	0.009689	0.754713	10.000000
4.000000	1000.000000	0.011193	0.871865	10.000000
5.000000	1000.000000	0.010413	0.811108	10.000000
1.000000	1000.000000	0.250497	1.000000	50.000000
2.000000	1000.000000	0.191896	0.766061	50.000000
3.000000	1000.000000	0.106423	0.424847	50.000000
4.000000	1000.000000	0.097001	0.387234	50.000000
5.000000	1000.000000	0.082428	0.329058	50.000000
1.000000	1000.000000	0.249558	1.000000	50.000000
2.000000	1000.000000	0.138472	0.554869	50.000000
3.000000	1000.000000	0.105635	0.423288	50.000000
4.000000	1000.000000	0.093093	0.373032	50.000000
5.000000	1000.000000	0.079375	0.318062	50.000000
1.000000	1000.000000	0.247852	1.000000	50.000000
2.000000	1000.000000	0.187633	0.757036	50.000000
3.000000	1000.000000	0.104884	0.423172	50.000000
4.000000	1000.000000	0.092764	0.374272	50.000000
5.000000	1000.000000	0.079173	0.319437	50.000000
1.000000	1000.000000	0.249379	1.000000	50.000000
2.000000	1000.000000	0.146839	0.588819	50.000000
3.000000	1000.000000	0.110928	0.444817	50.000000
4.000000	1000.000000	0.092553	0.371134	50.000000
5.000000	1000.000000	0.079693	0.319566	50.000000
1.000000	1000.000000	0.252197	1.000000	50.000000
2.000000	1000.000000	0.197088	0.781484	50.000000
3.000000	1000.000000	0.104977	0.416250	50.000000
4.000000	1000.000000	0.092264	0.365841	50.000000
5.000000	1000.000000	0.079648	0.315817	50.000000
1.000000	1000.000000	0.250840	1.000000	50.000000
2.000000	1000.000000	0.191823	0.764723	50.000000
3.000000	1000.000000	0.104332	0.415930	50.000000
4.000000	1000.000000	0.092953	0.370567	50.000000
5.000000	1000.000000	0.079519	0.317011	50.000000
1.000000	1000.000000	0.249472	1.000000	50.000000
2.000000	1000.000000	0.141349	0.566593	50.000000
3.000000	1000.000000	0.104492	0.418853	50.000000
4.000000	1000.000000	0.092635	0.371324	50.000000
5.000000	1000.000000	0.078939	0.316424	50.000000
1.000000	1000.000000	0.248996	1.000000	50.000000
2.000000	1000.000000	0.139121	0.558728	50.000000
3.000000	1000.000000	0.105788	0.424858	50.000000
4.000000	1000.000000	0.093088	0.373853	50.000000
5.000000	1000.000000	0.087648	0.352006	50.000000
1.000000	1000.000000	0.251424	1.000000	50.000000
2.000000	1000.000000	0.140412	0.558467	50.000000
3.000000	1000.000000	0.104511	0.415676	50.000000
4.000000	1000.000000	0.092777	0.369006	50.000000
5.000000	1000.000000	0.079727	0.317102	50.000000
1.000000	1000.000000	0.248028	1.000000	50.000000
2.000000	1000.000000	0.167543	0.675500	50.000000
3.000000	1000.000000	0.105151	0.423948	50.000000
4.000000	1000.000000	0.092820	0.374232	50.000000
5.000000	1000.000000	0.079389	0.320081	50.000000
1.000000	1000.000000	0.990235	1.000000	100.000000
2.000000	1000.000000	0.549907	0.555330	100.000000
3.000000	1000.000000	0.419544	0.423681	100.000000
4.000000	1000.000000	0.349180	0.352623	100.000000
5.000000	1000.000000	0.313500	0.316592	100.000000
1.000000	1000.000000	0.993003	1.000000	100.000000
2.000000	1000.000000	0.701080	0.706020	100.000000
3.000000	1000.000000	0.414099	0.417017	100.000000
4.000000	1000.000000	0.351962	0.354442	100.000000
5.000000	1000.000000	0.309618	0.311800	100.000000
1.000000	1000.000000	0.992688	1.000000	100.000000
2.000000	1000.000000	0.727056	0.732411	100.000000
3.000000	1000.000000	0.413681	0.416728	100.000000
4.000000	1000.000000	0.355507	0.358126	100.000000
5.000000	1000.000000	0.310685	0.312973	100.000000
1.000000	1000.000000	0.987662	1.000000	100.000000
2.000000	1000.000000	0.706493	0.715319	100.000000
3.000000	1000.000000	0.407195	0.412282	100.000000
4.000000	1000.000000	0.349284	0.353647	100.000000
5.000000	1000.000000	0.317202	0.321165	100.000000
1.000000	1000.000000	0.989211	1.000000	100.000000
2.000000	1000.000000	0.551233	0.557245	100.000000
3.000000	1000.000000	0.413537	0.418047	100.000000
4.000000	1000.000000	0.353061	0.356912	100.000000
5.000000	1000.000000	0.305339	0.308669	100.000000
1.000000	1000.000000	0.988862	1.000000	100.000000
2.000000	1000.000000	0.551064	0.557271	100.000000
3.000000	1000.000000	0.414979	0.419653	100.000000
4.000000	1000.000000	0.351986	0.355951	100.000000
5.000000	1000.000000	0.306229	0.309678	100.000000
1.000000	1000.000000	0.991054	1.000000	100.000000
2.000000	1000.000000	0.570178	0.575325	100.000000
3.000000	1000.000000	0.408759	0.412449	100.000000
4.000000	1000.000000	0.349109	0.352260	100.000000
5.000000	1000.000000	0.308313	0.311096	100.000000
1.000000	1000.000000	0.991588	1.000000	100.000000
2.000000	1000.000000	0.685788	0.691606	100.000000
3.000000	1000.000000	0.414753	0.418271	100.000000
4.000000	1000.000000	0.350769	0.353745	100.000000
5.000000	1000.000000	0.308736	0.311355	100.000000
1.000000	1000.000000	0.990952	1.000000	100.000000
2.000000	1000.000000	0.558518	0.563618	100.000000
3.000000	1000.000000	0.418006	0.421823	100.000000
4.000000	1000.000000	0.349957	0.353152	100.000000
5.000000	1000.000000	0.307163	0.309968	100.000000
1.000000	1000.000000	1.049127	1.000000	100.000000
2.000000	1000.000000	0.558415	0.532266	100.000000
