0.000000	15.000000	0.500000	480.000000	0.908103	0.030525	0.873468	0.973571
1.000000	15.000000	0.500000	480.000000	0.907501	0.030558	0.872919	0.973057
2.000000	15.000000	0.500000	480.000000	0.907904	0.030539	0.873265	0.973411
3.000000	15.000000	0.500000	480.000000	0.907532	0.030586	0.872913	0.972903
4.000000	15.000000	0.500000	480.000000	0.907528	0.030497	0.873159	0.973256
5.000000	15.000000	0.500000	480.000000	0.907570	0.030608	0.872793	0.973024
6.000000	15.000000	0.500000	480.000000	0.907623	0.030503	0.873019	0.973283
7.000000	15.000000	0.500000	480.000000	0.907575	0.030541	0.873222	0.972948
8.000000	15.000000	0.500000	480.000000	0.907599	0.030492	0.872873	0.973107
9.000000	15.000000	0.500000	480.000000	0.907578	0.030554	0.872850	0.973250
10.000000	15.000000	0.500000	480.000000	0.907604	0.030537	0.873174	0.972903
11.000000	15.000000	0.500000	480.000000	0.907595	0.030496	0.873004	0.973095
12.000000	15.000000	0.500000	480.000000	0.907482	0.030497	0.873145	0.973072
13.000000	15.000000	0.500000	480.000000	0.907162	0.030565	0.872549	0.972847
14.000000	15.000000	0.500000	480.000000	0.907598	0.030648	0.872728	0.973329
15.000000	15.000000	0.500000	480.000000	0.907597	0.029073	0.872549	0.973571
