0.000000	10.000000	2.200000	480.000000	1.305851	0.019818	1.280608	1.345642
1.000000	10.000000	2.200000	480.000000	1.305614	0.019828	1.280271	1.345378
2.000000	10.000000	2.200000	480.000000	1.305481	0.019771	1.280348	1.345124
3.000000	10.000000	2.200000	480.000000	1.305449	0.019822	1.280219	1.345298
4.000000	10.000000	2.200000	480.000000	1.305419	0.019817	1.280168	1.345208
5.000000	10.000000	2.200000	480.000000	1.305378	0.019779	1.280283	1.345082
6.000000	10.000000	2.200000	480.000000	1.305444	0.019779	1.280236	1.345130
7.000000	10.000000	2.200000	480.000000	1.305475	0.019861	1.280346	1.345330
8.000000	10.000000	2.200000	480.000000	1.305432	0.019834	1.280150	1.345258
9.000000	10.000000	2.200000	480.000000	1.305348	0.019875	1.279996	1.345112
10.000000	10.000000	2.200000	480.000000	1.305489	0.018897	1.279996	1.345642
