0.000000	10.000000	100.000000	840.000000	3.989436	0.018642	3.964791	4.012088
1.000000	10.000000	100.000000	840.000000	3.988761	0.018266	3.964511	4.011866
2.000000	10.000000	100.000000	840.000000	3.988991	0.018619	3.964156	4.011558
3.000000	10.000000	100.000000	840.000000	3.988648	0.018302	3.964325	4.011703
4.000000	10.000000	100.000000	840.000000	3.989085	0.018607	3.964328	4.011816
5.000000	10.000000	100.000000	840.000000	3.988719	0.018297	3.964476	4.011582
6.000000	10.000000	100.000000	840.000000	3.988998	0.018671	3.964312	4.011649
7.000000	10.000000	100.000000	840.000000	3.988563	0.018341	3.964122	4.011533
8.000000	10.000000	100.000000	840.000000	3.989089	0.018616	3.964438	4.011761
9.000000	10.000000	100.000000	840.000000	3.988874	0.018619	3.964086	4.011563
10.000000	10.000000	100.000000	840.000000	3.988916	0.017640	3.964086	4.012088
