0.000000	9.000000	0.500000	144.000000	0.154327	0.009320	0.146037	0.177042
1.000000	9.000000	0.500000	144.000000	0.154077	0.009315	0.145817	0.176770
2.000000	9.000000	0.500000	144.000000	0.153939	0.009324	0.145702	0.176642
3.000000	9.000000	0.500000	144.000000	0.154005	0.009342	0.145819	0.176813
4.000000	9.000000	0.500000	144.000000	0.153999	0.009288	0.145652	0.176677
5.000000	9.000000	0.500000	144.000000	0.153896	0.009318	0.145461	0.176543
6.000000	9.000000	0.500000	144.000000	0.153904	0.009224	0.145811	0.176223
7.000000	9.000000	0.500000	144.000000	0.153870	0.009426	0.145678	0.176754
8.000000	9.000000	0.500000	144.000000	0.154025	0.009316	0.145742	0.176726
9.000000	9.000000	0.500000	144.000000	0.154005	0.008892	0.145461	0.177042
