1.000000	10.000000	0.009235	0.000059	1.000000	0.006355	0.500000
2.000000	10.000000	0.008613	0.000810	0.932585	0.087920	0.500000
3.000000	10.000000	0.011714	0.000433	1.268337	0.047605	0.500000
4.000000	10.000000	0.011345	0.000126	1.228469	0.015727	0.500000
5.000000	10.000000	0.012709	0.000121	1.376140	0.015750	0.500000
6.000000	10.000000	0.014077	0.000224	1.524200	0.026153	0.500000
7.000000	10.000000	0.014390	0.000516	1.558157	0.056767	0.500000
8.000000	10.000000	0.014115	0.000146	1.528358	0.018538	0.500000
9.000000	10.000000	0.016029	0.000140	1.735561	0.018783	0.500000
10.000000	10.000000	0.017469	0.000067	1.891548	0.014059	0.500000
11.000000	10.000000	0.018330	0.000149	1.984798	0.020478	0.500000
12.000000	10.000000	0.019953	0.000115	2.160513	0.018541	0.500000
0.000000	10.000000	0.001287	0.000000	0.000000	0.000000	0.500000
1.000000	100.000000	0.553010	0.019245	1.000000	0.034801	0.500000
2.000000	100.000000	0.334602	0.024747	0.605056	0.049456	0.500000
3.000000	100.000000	0.262063	0.041368	0.473885	0.076601	0.500000
4.000000	100.000000	0.209939	0.025556	0.379629	0.048064	0.500000
5.000000	100.000000	0.167455	0.014166	0.302806	0.027699	0.500000
6.000000	100.000000	0.145989	0.001794	0.263991	0.009743	0.500000
7.000000	100.000000	0.134332	0.001363	0.242910	0.008806	0.500000
8.000000	100.000000	0.124421	0.001388	0.224988	0.008222	0.500000
9.000000	100.000000	0.131044	0.016222	0.236964	0.030472	0.500000
10.000000	100.000000	0.113749	0.000372	0.205691	0.007190	0.500000
11.000000	100.000000	0.126231	0.030375	0.228262	0.055498	0.500000
12.000000	100.000000	0.111024	0.005509	0.200764	0.012168	0.500000
0.000000	100.000000	0.040420	0.000000	0.000000	0.000000	0.500000
1.000000	500.000000	13.428674	0.048761	1.000000	0.003631	0.500000
2.000000	500.000000	7.635728	0.147198	0.568614	0.011154	0.500000
3.000000	500.000000	5.303314	0.016978	0.394925	0.001912	0.500000
4.000000	500.000000	4.320943	0.038040	0.321770	0.003064	0.500000
5.000000	500.000000	3.790256	0.053386	0.282251	0.004106	0.500000
6.000000	500.000000	3.313595	0.032218	0.246755	0.002561	0.500000
7.000000	500.000000	2.999378	0.028307	0.223356	0.002259	0.500000
8.000000	500.000000	2.783642	0.026741	0.207291	0.002129	0.500000
9.000000	500.000000	2.624108	0.027843	0.195411	0.002191	0.500000
10.000000	500.000000	2.480597	0.025969	0.184724	0.002047	0.500000
11.000000	500.000000	2.415888	0.063994	0.179905	0.004810	0.500000
12.000000	500.000000	2.292000	0.042997	0.170680	0.003261	0.500000
0.000000	500.000000	0.995705	0.000000	0.000000	0.000000	0.500000
1.000000	10.000000	0.007779	0.000138	1.000000	0.017748	2.000000
2.000000	10.000000	0.006182	0.000040	0.794729	0.015028	2.000000
3.000000	10.000000	0.011224	0.000495	1.442808	0.068567	2.000000
4.000000	10.000000	0.011481	0.000125	1.475845	0.030744	2.000000
5.000000	10.000000	0.011991	0.000077	1.541509	0.029087	2.000000
6.000000	10.000000	0.013012	0.000109	1.672683	0.032845	2.000000
7.000000	10.000000	0.013663	0.000042	1.756447	0.031648	2.000000
8.000000	10.000000	0.015738	0.000097	2.023165	0.038018	2.000000
9.000000	10.000000	0.016189	0.000377	2.081090	0.060891	2.000000
10.000000	10.000000	0.017234	0.000091	2.215452	0.041024	2.000000
11.000000	10.000000	0.018017	0.000125	2.316107	0.044142	2.000000
12.000000	10.000000	0.016409	0.000186	2.109423	0.044400	2.000000
0.000000	10.000000	0.001282	0.000000	0.000000	0.000000	2.000000
1.000000	100.000000	0.558973	0.001176	1.000000	0.002103	2.000000
2.000000	100.000000	0.340811	0.024693	0.609709	0.044194	2.000000
3.000000	100.000000	0.230416	0.002498	0.412212	0.004552	2.000000
4.000000	100.000000	0.188353	0.002184	0.336962	0.003971	2.000000
5.000000	100.000000	0.161275	0.001350	0.288520	0.002490	2.000000
6.000000	100.000000	0.146922	0.000584	0.262843	0.001182	2.000000
7.000000	100.000000	0.167279	0.068390	0.299260	0.122351	2.000000
8.000000	100.000000	0.128253	0.001035	0.229444	0.001914	2.000000
9.000000	100.000000	0.129619	0.010453	0.231888	0.018707	2.000000
10.000000	100.000000	0.116525	0.000405	0.208463	0.000847	2.000000
11.000000	100.000000	0.116200	0.002144	0.207881	0.003860	2.000000
12.000000	100.000000	0.114710	0.006301	0.205215	0.011281	2.000000
0.000000	100.000000	0.040476	0.000000	0.000000	0.000000	2.000000
1.000000	500.000000	13.887866	0.042579	1.000000	0.003066	2.000000
2.000000	500.000000	7.960565	0.070214	0.573203	0.005353	2.000000
3.000000	500.000000	5.687108	0.047756	0.409502	0.003661	2.000000
4.000000	500.000000	4.568359	0.041294	0.328946	0.003140	2.000000
5.000000	500.000000	3.855592	0.040032	0.277623	0.003006	2.000000
6.000000	500.000000	3.430417	0.042601	0.247008	0.003160	2.000000
7.000000	500.000000	3.104904	0.022701	0.223570	0.001773	2.000000
8.000000	500.000000	2.888323	0.027348	0.207975	0.002070	2.000000
9.000000	500.000000	2.721025	0.022458	0.195928	0.001725	2.000000
10.000000	500.000000	2.581105	0.030266	0.185853	0.002253	2.000000
11.000000	500.000000	2.466284	0.011804	0.177586	0.001009	2.000000
12.000000	500.000000	2.349460	0.019384	0.169174	0.001489	2.000000
0.000000	500.000000	0.995741	0.000000	0.000000	0.000000	2.000000
1.000000	10.000000	0.010965	0.003379	1.000000	0.308153	2.500000
2.000000	10.000000	0.008146	0.000513	0.742891	0.233657	2.500000
3.000000	10.000000	0.014005	0.001146	1.277228	0.407219	2.500000
4.000000	10.000000	0.011669	0.000194	1.064186	0.328409	2.500000
