0.000000	16.000000	2.300000	480.000000	0.955476	0.024974	0.922259	0.994819
1.000000	16.000000	2.300000	480.000000	0.954796	0.024975	0.921569	0.993881
2.000000	16.000000	2.300000	480.000000	0.955174	0.024986	0.921856	0.994422
3.000000	16.000000	2.300000	480.000000	0.954814	0.024936	0.921388	0.994037
4.000000	16.000000	2.300000	480.000000	0.954826	0.024978	0.921338	0.994149
5.000000	16.000000	2.300000	480.000000	0.954999	0.025057	0.921787	0.994401
6.000000	16.000000	2.300000	480.000000	0.954829	0.024950	0.921477	0.994048
7.000000	16.000000	2.300000	480.000000	0.955126	0.024995	0.921818	0.994481
8.000000	16.000000	2.300000	480.000000	0.954847	0.025013	0.921547	0.994168
9.000000	16.000000	2.300000	480.000000	0.955017	0.024921	0.921667	0.994347
10.000000	16.000000	2.300000	480.000000	0.954998	0.024950	0.921682	0.994322
11.000000	16.000000	2.300000	480.000000	0.954866	0.024952	0.921431	0.994097
12.000000	16.000000	2.300000	480.000000	0.954998	0.025002	0.921663	0.994503
13.000000	16.000000	2.300000	480.000000	0.954868	0.024809	0.921951	0.993849
14.000000	16.000000	2.300000	480.000000	0.954371	0.025071	0.921400	0.994471
15.000000	16.000000	2.300000	480.000000	0.954741	0.024980	0.921707	0.994088
16.000000	16.000000	2.300000	480.000000	0.954922	0.023766	0.921338	0.994819
