1.000000	1000.000000	0.010853	1.000000	6.000000
1.000000	1000.000000	0.010182	1.000000	6.000000
1.000000	1000.000000	0.009598	1.000000	6.000000
1.000000	1000.000000	0.009184	1.000000	6.000000
1.000000	1000.000000	0.008720	1.000000	6.000000
1.000000	1000.000000	0.008682	1.000000	6.000000
1.000000	1000.000000	0.008652	1.000000	6.000000
1.000000	1000.000000	0.008647	1.000000	6.000000
1.000000	1000.000000	0.008756	1.000000	6.000000
1.000000	1000.000000	0.008685	1.000000	6.000000
2.000000	1000.000000	0.008757	0.952272	6.000000
2.000000	1000.000000	0.008546	0.929327	6.000000
2.000000	1000.000000	0.008529	0.927479	6.000000
2.000000	1000.000000	0.008473	0.921389	6.000000
2.000000	1000.000000	0.008616	0.936939	6.000000
2.000000	1000.000000	0.016063	1.746757	6.000000
2.000000	1000.000000	0.018563	2.018617	6.000000
2.000000	1000.000000	0.017501	1.903131	6.000000
2.000000	1000.000000	0.017124	1.862134	6.000000
2.000000	1000.000000	0.016553	1.800041	6.000000
3.000000	1000.000000	0.016378	1.781011	6.000000
3.000000	1000.000000	0.015599	1.696299	6.000000
3.000000	1000.000000	0.015759	1.713698	6.000000
3.000000	1000.000000	0.015664	1.703368	6.000000
3.000000	1000.000000	0.015569	1.693037	6.000000
3.000000	1000.000000	0.015592	1.695538	6.000000
3.000000	1000.000000	0.015669	1.703912	6.000000
3.000000	1000.000000	0.015715	1.708914	6.000000
3.000000	1000.000000	0.015656	1.702498	6.000000
3.000000	1000.000000	0.015648	1.701628	6.000000
4.000000	1000.000000	0.015433	1.678248	6.000000
4.000000	1000.000000	0.015501	1.685643	6.000000
4.000000	1000.000000	0.015406	1.675312	6.000000
4.000000	1000.000000	0.016337	1.776553	6.000000
4.000000	1000.000000	0.016488	1.792973	6.000000
4.000000	1000.000000	0.016495	1.793734	6.000000
4.000000	1000.000000	0.015532	1.689014	6.000000
4.000000	1000.000000	0.015652	1.702063	6.000000
4.000000	1000.000000	0.015573	1.693472	6.000000
4.000000	1000.000000	0.013881	1.509477	6.000000
5.000000	1000.000000	0.017102	1.859742	6.000000
5.000000	1000.000000	0.016445	1.788297	6.000000
5.000000	1000.000000	0.016630	1.808415	6.000000
5.000000	1000.000000	0.016039	1.744147	6.000000
5.000000	1000.000000	0.015099	1.641927	6.000000
5.000000	1000.000000	0.014589	1.586468	6.000000
5.000000	1000.000000	0.014833	1.613001	6.000000
5.000000	1000.000000	0.014683	1.596690	6.000000
5.000000	1000.000000	0.014936	1.624202	6.000000
5.000000	1000.000000	0.014736	1.602453	6.000000
6.000000	1000.000000	0.014543	1.581466	6.000000
6.000000	1000.000000	0.014573	1.584728	6.000000
6.000000	1000.000000	0.015376	1.672050	6.000000
6.000000	1000.000000	0.015226	1.655738	6.000000
