1.000000	384.000000	9.455449	0.199968	1.000000	0.021148	4.500000
2.000000	384.000000	10.294939	0.096381	1.088784	0.025181	4.500000
3.000000	384.000000	6.036494	0.318809	0.638414	0.036320	4.500000
4.000000	384.000000	5.042156	0.047535	0.533254	0.012347	4.500000
5.000000	384.000000	4.774463	0.259298	0.504943	0.029429	4.500000
6.000000	384.000000	4.421033	0.109575	0.467565	0.015234	4.500000
7.000000	384.000000	3.808241	0.191329	0.402756	0.021954	4.500000
8.000000	384.000000	3.138345	0.353894	0.331909	0.038080	4.500000
9.000000	384.000000	3.125954	0.110177	0.330598	0.013589	4.500000
10.000000	384.000000	2.888819	0.043929	0.305519	0.007958	4.500000
11.000000	384.000000	2.749227	0.101825	0.290756	0.012401	4.500000
12.000000	384.000000	2.565684	0.029926	0.271344	0.006553	4.500000
0.000000	384.000000	0.603750	0.000000	0.000000	0.000000	4.500000
