1.000000	500.000000	15.570928	0.407289	1.000000	0.026157	0.500000
2.000000	500.000000	9.012496	0.070153	0.578803	0.015796	0.500000
3.000000	500.000000	6.485802	0.089884	0.416533	0.012330	0.500000
4.000000	500.000000	5.105623	0.062292	0.327895	0.009464	0.500000
5.000000	500.000000	6.006549	1.673242	0.385754	0.107932	0.500000
6.000000	500.000000	5.778282	0.692869	0.371094	0.045544	0.500000
7.000000	500.000000	5.398525	0.432334	0.346705	0.029209	0.500000
8.000000	500.000000	4.644732	0.611007	0.298295	0.040008	0.500000
9.000000	500.000000	4.061053	0.279790	0.260810	0.019220	0.500000
10.000000	500.000000	3.721766	0.263547	0.239020	0.018043	0.500000
11.000000	500.000000	2.614034	0.077907	0.167879	0.006657	0.500000
12.000000	500.000000	2.411706	0.018395	0.154885	0.004220	0.500000
0.000000	500.000000	1.059708	0.000000	0.000000	0.000000	0.500000
