1.000000	1000.000000	15.498775	1.000000	500.000000
1.000000	1000.000000	15.245829	1.000000	500.000000
1.000000	1000.000000	15.228187	1.000000	500.000000
1.000000	1000.000000	15.354914	1.000000	500.000000
1.000000	1000.000000	15.472016	1.000000	500.000000
1.000000	1000.000000	15.599919	1.000000	500.000000
1.000000	1000.000000	15.249211	1.000000	500.000000
1.000000	1000.000000	15.254197	1.000000	500.000000
1.000000	1000.000000	15.221773	1.000000	500.000000
1.000000	1000.000000	15.224525	1.000000	500.000000
2.000000	1000.000000	8.575260	0.559198	500.000000
2.000000	1000.000000	8.285492	0.540302	500.000000
2.000000	1000.000000	8.458959	0.551614	500.000000
2.000000	1000.000000	8.621575	0.562218	500.000000
2.000000	1000.000000	8.534472	0.556538	500.000000
2.000000	1000.000000	8.271446	0.539386	500.000000
2.000000	1000.000000	8.422547	0.549239	500.000000
2.000000	1000.000000	8.559906	0.558196	500.000000
2.000000	1000.000000	8.479292	0.552940	500.000000
2.000000	1000.000000	8.382921	0.546655	500.000000
3.000000	1000.000000	6.207220	0.404776	500.000000
3.000000	1000.000000	6.169043	0.402287	500.000000
3.000000	1000.000000	6.007837	0.391775	500.000000
3.000000	1000.000000	6.296304	0.410586	500.000000
3.000000	1000.000000	6.034093	0.393487	500.000000
3.000000	1000.000000	6.124351	0.399372	500.000000
3.000000	1000.000000	6.028034	0.393092	500.000000
3.000000	1000.000000	6.079516	0.396449	500.000000
3.000000	1000.000000	6.519646	0.425150	500.000000
3.000000	1000.000000	6.105270	0.398128	500.000000
4.000000	1000.000000	4.957926	0.323309	500.000000
4.000000	1000.000000	4.911182	0.320261	500.000000
4.000000	1000.000000	5.189027	0.338379	500.000000
4.000000	1000.000000	4.859489	0.316890	500.000000
4.000000	1000.000000	4.791649	0.312466	500.000000
4.000000	1000.000000	4.865763	0.317299	500.000000
4.000000	1000.000000	4.878158	0.318108	500.000000
4.000000	1000.000000	4.797007	0.312816	500.000000
4.000000	1000.000000	4.937883	0.322002	500.000000
4.000000	1000.000000	4.874669	0.317880	500.000000
5.000000	1000.000000	6.563295	0.427996	500.000000
5.000000	1000.000000	4.532863	0.295591	500.000000
5.000000	1000.000000	5.520776	0.360013	500.000000
5.000000	1000.000000	6.565191	0.428120	500.000000
5.000000	1000.000000	7.183907	0.468467	500.000000
5.000000	1000.000000	4.127234	0.269139	500.000000
5.000000	1000.000000	5.862465	0.382295	500.000000
5.000000	1000.000000	6.853507	0.446921	500.000000
5.000000	1000.000000	7.226987	0.471276	500.000000
5.000000	1000.000000	4.401850	0.287047	500.000000
6.000000	1000.000000	6.579423	0.429048	500.000000
6.000000	1000.000000	6.542602	0.426647	500.000000
6.000000	1000.000000	6.422543	0.418818	500.000000
6.000000	1000.000000	6.139093	0.400334	500.000000
6.000000	1000.000000	5.758104	0.375489	500.000000
6.000000	1000.000000	5.941903	0.387475	500.000000
6.000000	1000.000000	6.133783	0.399988	500.000000
6.000000	1000.000000	6.273735	0.409114	500.000000
6.000000	1000.000000	5.921814	0.386165	500.000000
6.000000	1000.000000	5.932617	0.386869	500.000000
7.000000	1000.000000	5.189398	0.338404	500.000000
7.000000	1000.000000	4.749708	0.309731	500.000000
7.000000	1000.000000	5.071739	0.330731	500.000000
7.000000	1000.000000	4.438992	0.289469	500.000000
7.000000	1000.000000	4.399628	0.286902	500.000000
7.000000	1000.000000	5.770116	0.376273	500.000000
7.000000	1000.000000	5.378320	0.350723	500.000000
7.000000	1000.000000	5.491906	0.358130	500.000000
7.000000	1000.000000	5.693281	0.371262	500.000000
7.000000	1000.000000	5.640237	0.367803	500.000000
8.000000	1000.000000	5.270510	0.343693	500.000000
8.000000	1000.000000	5.147173	0.335650	500.000000
8.000000	1000.000000	5.336511	0.347997	500.000000
8.000000	1000.000000	5.200892	0.339153	500.000000
8.000000	1000.000000	5.266868	0.343456	500.000000
8.000000	1000.000000	5.109285	0.333179	500.000000
8.000000	1000.000000	4.244060	0.276758	500.000000
8.000000	1000.000000	3.661196	0.238749	500.000000
8.000000	1000.000000	4.639064	0.302516	500.000000
8.000000	1000.000000	4.886573	0.318656	500.000000
9.000000	1000.000000	4.666754	0.304322	500.000000
9.000000	1000.000000	4.317395	0.281540	500.000000
9.000000	1000.000000	3.736826	0.243681	500.000000
9.000000	1000.000000	4.048668	0.264016	500.000000
9.000000	1000.000000	4.550655	0.296751	500.000000
9.000000	1000.000000	3.914106	0.255241	500.000000
9.000000	1000.000000	4.248153	0.277025	500.000000
9.000000	1000.000000	4.750253	0.309767	500.000000
9.000000	1000.000000	3.925054	0.255955	500.000000
9.000000	1000.000000	3.576354	0.233216	500.000000
10.000000	1000.000000	3.211171	0.209402	500.000000
10.000000	1000.000000	4.052401	0.264259	500.000000
10.000000	1000.000000	3.208393	0.209221	500.000000
10.000000	1000.000000	3.337514	0.217641	500.000000
10.000000	1000.000000	3.178582	0.207277	500.000000
10.000000	1000.000000	3.155600	0.205779	500.000000
10.000000	1000.000000	3.616346	0.235824	500.000000
10.000000	1000.000000	3.291975	0.214672	500.000000
10.000000	1000.000000	4.379391	0.285583	500.000000
10.000000	1000.000000	4.045733	0.263825	500.000000
11.000000	1000.000000	2.527269	0.164805	500.000000
11.000000	1000.000000	2.586851	0.168690	500.000000
11.000000	1000.000000	2.525247	0.164673	500.000000
11.000000	1000.000000	2.578684	0.168157	500.000000
11.000000	1000.000000	2.632170	0.171645	500.000000
11.000000	1000.000000	2.573138	0.167796	500.000000
11.000000	1000.000000	2.740310	0.178697	500.000000
