0.000000	10.000000	1.000000	500.000000	1.321720	0.016959	1.306804	1.353292
1.000000	10.000000	1.000000	500.000000	1.321445	0.017037	1.306352	1.353153
2.000000	10.000000	1.000000	500.000000	1.321297	0.016948	1.306595	1.352790
3.000000	10.000000	1.000000	500.000000	1.321324	0.016985	1.306407	1.352947
4.000000	10.000000	1.000000	500.000000	1.321329	0.016978	1.306505	1.352985
5.000000	10.000000	1.000000	500.000000	1.321340	0.016900	1.306625	1.352820
6.000000	10.000000	1.000000	500.000000	1.321384	0.016897	1.306682	1.352852
7.000000	10.000000	1.000000	500.000000	1.321358	0.016970	1.306548	1.353046
8.000000	10.000000	1.000000	500.000000	1.321241	0.016914	1.306306	1.352706
9.000000	10.000000	1.000000	500.000000	1.321263	0.016973	1.306519	1.352932
10.000000	10.000000	1.000000	500.000000	1.321370	0.016168	1.306306	1.353292
