1.000000	500.000000	14.949270	0.179941	1.000000	0.012037	0.500000
2.000000	500.000000	8.321007	0.017955	0.556616	0.006807	0.500000
3.000000	500.000000	5.984984	0.066868	0.400353	0.006575	0.500000
4.000000	500.000000	4.730193	0.024862	0.316416	0.004156	0.500000
5.000000	500.000000	5.527738	1.425409	0.369766	0.095454	0.500000
6.000000	500.000000	5.633108	0.835146	0.376815	0.056049	0.500000
7.000000	500.000000	5.009555	0.495790	0.335104	0.033409	0.500000
8.000000	500.000000	4.505000	0.546312	0.301352	0.036724	0.500000
9.000000	500.000000	4.145538	0.459056	0.277307	0.030888	0.500000
10.000000	500.000000	3.600544	0.615874	0.240851	0.041299	0.500000
11.000000	500.000000	2.493601	0.014835	0.166804	0.002240	0.500000
12.000000	500.000000	2.368695	0.015157	0.158449	0.002160	0.500000
0.000000	500.000000	1.015448	0.000000	0.000000	0.000000	0.500000
