1.000000	384.000000	11.555453	0.278621	1.000000	0.024112	0.500000
2.000000	384.000000	10.529561	0.069944	0.911220	0.022789	0.500000
3.000000	384.000000	6.505366	0.401432	0.562969	0.037297	0.500000
4.000000	384.000000	5.507793	0.185003	0.476640	0.019708	0.500000
5.000000	384.000000	4.745716	0.464993	0.410691	0.041441	0.500000
6.000000	384.000000	3.983589	0.529272	0.344737	0.046551	0.500000
7.000000	384.000000	3.986841	0.246646	0.345018	0.022908	0.500000
8.000000	384.000000	3.545403	0.222778	0.306816	0.020650	0.500000
9.000000	384.000000	3.367601	0.090673	0.291430	0.010533	0.500000
10.000000	384.000000	3.080739	0.039787	0.266605	0.007292	0.500000
11.000000	384.000000	2.946147	0.144664	0.254957	0.013947	0.500000
12.000000	384.000000	2.644939	0.134813	0.228891	0.012906	0.500000
0.000000	384.000000	0.557532	0.000000	0.000000	0.000000	0.500000
