1.000000	500.000000	12.859756	0.104752	1.000000	0.008146	0.500000
2.000000	500.000000	15.354607	0.064579	1.194004	0.010946	0.500000
3.000000	500.000000	10.697388	0.134710	0.831850	0.012476	0.500000
4.000000	500.000000	8.106584	0.248039	0.630384	0.019960	0.500000
5.000000	500.000000	6.743611	0.478994	0.524396	0.037492	0.500000
6.000000	500.000000	6.337439	0.104400	0.492812	0.009057	0.500000
7.000000	500.000000	5.681655	0.182756	0.441817	0.014660	0.500000
8.000000	500.000000	5.165791	0.107536	0.401702	0.008980	0.500000
9.000000	500.000000	4.938677	0.195504	0.384041	0.015521	0.500000
10.000000	500.000000	4.661163	0.162590	0.362461	0.012983	0.500000
11.000000	500.000000	4.086839	0.183807	0.317801	0.014526	0.500000
12.000000	500.000000	4.002812	0.140702	0.311267	0.011231	0.500000
0.000000	500.000000	0.994135	0.000000	0.000000	0.000000	0.500000
