0.000000	12.000000	0.500000	180.000000	0.217216	0.009548	0.208212	0.240560
1.000000	12.000000	0.500000	180.000000	0.216686	0.009581	0.207673	0.240166
2.000000	12.000000	0.500000	180.000000	0.216938	0.009579	0.207847	0.240384
3.000000	12.000000	0.500000	180.000000	0.216759	0.009487	0.207814	0.239877
4.000000	12.000000	0.500000	180.000000	0.216689	0.009601	0.207679	0.240261
5.000000	12.000000	0.500000	180.000000	0.216737	0.009543	0.207946	0.240042
6.000000	12.000000	0.500000	180.000000	0.216760	0.009539	0.207637	0.240052
7.000000	12.000000	0.500000	180.000000	0.216876	0.009586	0.207872	0.240272
8.000000	12.000000	0.500000	180.000000	0.216937	0.009573	0.207963	0.240329
9.000000	12.000000	0.500000	180.000000	0.216820	0.009571	0.207754	0.240155
10.000000	12.000000	0.500000	180.000000	0.216786	0.009579	0.207716	0.240130
11.000000	12.000000	0.500000	180.000000	0.216795	0.009575	0.207942	0.240284
12.000000	12.000000	0.500000	180.000000	0.216833	0.009112	0.207637	0.240560
