0.0	0.015000	10000.000000	1.481781
1.0	0.015000	10000.000000	0.627366
0.0	0.165000	10000.000000	1.502945
1.0	0.165000	10000.000000	0.676030
0.0	0.315000	10000.000000	1.489313
1.0	0.315000	10000.000000	0.624156
0.0	0.465000	10000.000000	1.500201
1.0	0.465000	10000.000000	0.675604
0.0	0.615000	10000.000000	1.490476
1.0	0.615000	10000.000000	0.671323
0.0	0.765000	10000.000000	1.490081
1.0	0.765000	10000.000000	0.675383
0.0	0.915000	10000.000000	1.495261
1.0	0.915000	10000.000000	0.687858
0.0	1.065000	10000.000000	1.493703
1.0	1.065000	10000.000000	0.720634
0.0	1.215000	10000.000000	1.497531
1.0	1.215000	10000.000000	0.726302
0.0	1.365000	10000.000000	1.496634
1.0	1.365000	10000.000000	0.665952
0.0	1.515000	10000.000000	1.505079
1.0	1.515000	10000.000000	0.701881
0.0	1.665000	10000.000000	1.474194
1.0	1.665000	10000.000000	0.663058
0.0	1.815000	10000.000000	1.473478
1.0	1.815000	10000.000000	0.662113
0.0	1.965000	10000.000000	1.462470
1.0	1.965000	10000.000000	0.671988
0.0	2.115000	10000.000000	1.444050
1.0	2.115000	10000.000000	0.672885
0.0	2.265000	10000.000000	1.411064
1.0	2.265000	10000.000000	0.727589
0.0	2.415000	10000.000000	1.355308
1.0	2.415000	10000.000000	0.728086
0.0	2.565000	10000.000000	1.336257
1.0	2.565000	10000.000000	0.723545
0.0	2.715000	10000.000000	1.302967
1.0	2.715000	10000.000000	0.728339
0.0	2.865000	10000.000000	1.278564
1.0	2.865000	10000.000000	0.705574
0.0	3.015000	10000.000000	1.268149
1.0	3.015000	10000.000000	0.650223
0.0	3.165000	10000.000000	1.262728
1.0	3.165000	10000.000000	0.710487
0.0	3.315000	10000.000000	1.241006
1.0	3.315000	10000.000000	0.704381
0.0	3.465000	10000.000000	1.236547
1.0	3.465000	10000.000000	0.641529
0.0	3.615000	10000.000000	1.220173
1.0	3.615000	10000.000000	0.641550
0.0	3.765000	10000.000000	1.221674
1.0	3.765000	10000.000000	0.710321
0.0	3.915000	10000.000000	1.220072
1.0	3.915000	10000.000000	0.643356
0.0	4.065000	10000.000000	1.199474
1.0	4.065000	10000.000000	0.706289
0.0	4.215000	10000.000000	1.194959
1.0	4.215000	10000.000000	0.715012
0.0	4.365000	10000.000000	1.187785
1.0	4.365000	10000.000000	0.706362
2.0	-1.0	10000.000000	20.5651763.0	-1.0	10000.000000	41.2339244.0	-1.0	10000.000000	118.777190
