1.000000	12.000000	2.0	0.0	129.000000	2.385000	-17.717550	5.595755	
1.000000	12.000000	3.0	0.0	126.000000	2.380000	-7.836650	2.358604	
1.000000	12.000000	2.0	1.0	129.000000	2.385000	-14.959350	5.739738	
1.000000	12.000000	3.0	1.0	123.000000	2.374000	-6.548100	3.032384	
1.000000	24.000000	2.0	0.0	104.000000	2.335000	-29.010000	9.631351	
1.000000	24.000000	3.0	0.0	103.000000	2.334000	-17.279480	5.244826	
1.000000	24.000000	2.0	1.0	104.000000	2.335000	-20.406500	9.046139	
1.000000	24.000000	3.0	1.0	103.000000	2.334000	-12.132250	4.883915	
1.000000	36.000000	2.0	0.0	93.000000	2.313000	-36.213500	17.873440	
1.000000	36.000000	3.0	0.0	80.000000	2.288000	-17.741470	8.299368	
1.000000	36.000000	2.0	1.0	93.000000	2.313000	-29.263700	14.855740	
1.000000	36.000000	3.0	1.0	89.000000	2.306000	-12.845800	7.052467	
1.000000	48.000000	2.0	0.0	92.000000	2.311000	-46.035350	12.000680	
1.000000	48.000000	3.0	0.0	88.000000	2.304000	-25.699750	9.702844	
1.000000	48.000000	2.0	1.0	92.000000	2.311000	-36.475450	10.017100	
1.000000	48.000000	3.0	1.0	88.000000	2.304000	-22.652250	7.706271	
1.000000	96.000000	2.0	0.0	85.000000	2.297000	-56.727400	26.036350	
1.000000	96.000000	3.0	0.0	91.000000	2.310000	-28.395350	12.038470	
1.000000	96.000000	2.0	1.0	95.000000	2.317000	-58.939900	9.471516	
1.000000	96.000000	3.0	1.0	91.000000	2.310000	-24.445150	8.407297	
1.000000	192.000000	2.0	0.0	82.000000	2.291000	-69.582100	25.924810	
1.000000	192.000000	3.0	0.0	78.000000	2.284000	-32.963250	15.996810	
1.000000	192.000000	2.0	1.0	82.000000	2.291000	-64.734450	14.042160	
1.000000	192.000000	3.0	1.0	78.000000	2.284000	-31.910600	9.161740	
1.000000	768.000000	2.0	0.0	78.000000	2.283000	-109.165400	11.440710	
1.000000	768.000000	3.0	0.0	78.000000	2.284000	-61.610150	5.485883	
1.000000	768.000000	2.0	1.0	78.000000	2.283000	-107.993700	5.754820	
1.000000	768.000000	3.0	1.0	78.000000	2.284000	-61.198380	2.843730	
