1.000000	0.000000	3.000000	0.500000	1260.000000	26.859836	0.046927	26.770749	26.934977		2.895445	0.006621
1.000000	0.000000	4.000000	0.500000	1260.000000	19.774971	0.061934	19.699392	19.883790		3.932808	0.013615
1.000000	0.000000	5.000000	0.500000	1260.000000	15.917523	0.073158	15.837851	16.034291		4.885884	0.023584
1.000000	0.000000	6.000000	0.500000	1260.000000	13.302799	0.077973	13.212915	13.420086		5.846226	0.035336
1.000000	0.000000	7.000000	0.500000	1260.000000	11.440112	0.029032	11.398326	11.478154		6.798113	0.019955
1.000000	0.000000	9.000000	0.500000	1260.000000	9.040433	0.077534	8.962839	9.240475		8.602593	0.074862
1.000000	0.000000	10.000000	0.500000	1260.000000	8.108717	0.047099	8.036171	8.171546		9.591057	0.057478
1.000000	0.000000	12.000000	0.500000	1260.000000	6.846776	0.046707	6.742422	6.915031		11.358802	0.079278
1.000000	0.000000	14.000000	0.500000	1260.000000	5.901690	0.027950	5.852537	5.926340		13.177780	0.065366
1.000000	0.000000	15.000000	0.500000	1260.000000	5.558597	0.044259	5.479266	5.624732		13.991151	0.113297
1.000000	0.000000	18.000000	0.500000	1260.000000	4.717529	0.036777	4.669585	4.774781		16.485573	0.130799
1.000000	0.000000	20.000000	0.500000	1260.000000	4.511572	0.027166	4.481671	4.558403		17.238153	0.106867

