2	 128	40000	1.000000e+00	0.000000e+00	5.000000e-02
2	 256	40000	1.000000e+00	0.000000e+00	5.000000e-02
2	 384	40000	1.000000e+00	0.000000e+00	5.000000e-02
2	 512	40000	1.000000e+00	0.000000e+00	5.000000e-02
2	 640	40000	1.000000e+00	0.000000e+00	5.000000e-02
2	 758	40000	1.000000e+00	0.000000e+00	5.000000e-02
2	 876	40000	1.000000e+00	0.000000e+00	5.000000e-02
2	1024	40000	1.000000e+00	0.000000e+00	5.000000e-02
2	1280	40000	1.000000e+00	0.000000e+00	5.000000e-02
2	1536	40000	1.000000e+00	0.000000e+00	5.000000e-02
2	 128	40000	1.000000e+00	0.000000e+00	1.500000e-01
2	 256	40000	1.000000e+00	0.000000e+00	1.500000e-01
2	 384	40000	1.000000e+00	0.000000e+00	1.500000e-01
2	 512	40000	1.000000e+00	0.000000e+00	1.500000e-01
2	 640	40000	1.000000e+00	0.000000e+00	1.500000e-01
2	 758	40000	1.000000e+00	0.000000e+00	1.500000e-01
2	 876	40000	1.000000e+00	0.000000e+00	1.500000e-01
2	1024	40000	1.000000e+00	0.000000e+00	1.500000e-01
2	1280	40000	1.000000e+00	0.000000e+00	1.500000e-01
2	1536	40000	1.000000e+00	0.000000e+00	1.500000e-01
2	 128	40000	1.000000e+00	0.000000e+00	2.500000e-01
2	 256	40000	1.000000e+00	0.000000e+00	2.500000e-01
2	 384	40000	1.000000e+00	0.000000e+00	2.500000e-01
2	 512	40000	1.000000e+00	0.000000e+00	2.500000e-01
2	 640	40000	1.000000e+00	0.000000e+00	2.500000e-01
2	 758	40000	1.000000e+00	0.000000e+00	2.500000e-01
2	 876	40000	1.000000e+00	0.000000e+00	2.500000e-01
2	1024	40000	1.000000e+00	0.000000e+00	2.500000e-01
2	1280	40000	1.000000e+00	0.000000e+00	2.500000e-01
2	1536	40000	1.000000e+00	0.000000e+00	2.500000e-01
2	 128	40000	1.000000e+00	0.000000e+00	3.500000e-01
2	 256	40000	1.000000e+00	0.000000e+00	3.500000e-01
2	 384	40000	1.000000e+00	0.000000e+00	3.500000e-01
2	 512	40000	1.000000e+00	0.000000e+00	3.500000e-01
2	 640	40000	1.000000e+00	0.000000e+00	3.500000e-01
2	 758	40000	1.000000e+00	0.000000e+00	3.500000e-01
2	 876	40000	1.000000e+00	0.000000e+00	3.500000e-01
2	1024	40000	1.000000e+00	0.000000e+00	3.500000e-01
2	1280	40000	1.000000e+00	0.000000e+00	3.500000e-01
2	1536	40000	1.000000e+00	0.000000e+00	3.500000e-01
2	 128	40000	1.000000e+00	0.000000e+00	4.500000e-01
2	 256	40000	1.000000e+00	0.000000e+00	4.500000e-01
2	 384	40000	1.000000e+00	0.000000e+00	4.500000e-01
2	 512	40000	1.000000e+00	0.000000e+00	4.500000e-01
2	 640	40000	1.000000e+00	0.000000e+00	4.500000e-01
2	 758	40000	1.000000e+00	0.000000e+00	4.500000e-01
2	 876	40000	1.000000e+00	0.000000e+00	4.500000e-01
2	1024	40000	1.000000e+00	0.000000e+00	4.500000e-01
2	1280	40000	1.000000e+00	0.000000e+00	4.500000e-01
2	1536	40000	1.000000e+00	0.000000e+00	4.500000e-01
2	 128	40000	9.999917e-01	4.679292e-06	5.500000e-01
2	 256	40000	9.999917e-01	4.603373e-06	5.500000e-01
2	 384	40000	9.999917e-01	4.505263e-06	5.500000e-01
2	 512	40000	9.999915e-01	4.511624e-06	5.500000e-01
2	 640	40000	9.999914e-01	4.431888e-06	5.500000e-01
2	 758	40000	9.999916e-01	4.243093e-06	5.500000e-01
2	 876	40000	9.999914e-01	4.206957e-06	5.500000e-01
2	1024	40000	9.999910e-01	4.230468e-06	5.500000e-01
2	1280	40000	9.999908e-01	4.010648e-06	5.500000e-01
2	1536	40000	9.999910e-01	3.663479e-06	5.500000e-01
2	 128	40000	9.999806e-01	6.935961e-06	6.500000e-01
2	 256	40000	9.999806e-01	6.662208e-06	6.500000e-01
2	 384	40000	9.999806e-01	6.210848e-06	6.500000e-01
2	 512	40000	9.999830e-01	5.750900e-06	6.500000e-01
2	 640	40000	9.999827e-01	5.436483e-06	6.500000e-01
2	 758	40000	9.999804e-01	7.523918e-06	6.500000e-01
2	 876	40000	9.999829e-01	6.201434e-06	6.500000e-01
2	1024	40000	9.999850e-01	4.467598e-06	6.500000e-01
2	1280	40000	9.999846e-01	5.691744e-06	6.500000e-01
2	1536	40000	9.999850e-01	5.017990e-06	6.500000e-01
2	 128	40000	9.998840e-01	1.642240e-05	7.500000e-01
2	 256	40000	9.998842e-01	1.886245e-05	7.500000e-01
2	 384	40000	9.998841e-01	1.703623e-05	7.500000e-01
2	 512	40000	9.998809e-01	1.576814e-05	7.500000e-01
2	 640	40000	9.998823e-01	1.374025e-05	7.500000e-01
2	 758	40000	9.998825e-01	1.192711e-05	7.500000e-01
2	 876	40000	9.998826e-01	1.224040e-05	7.500000e-01
2	1024	40000	9.998863e-01	1.253351e-05	7.500000e-01
2	1280	40000	9.998831e-01	1.141434e-05	7.500000e-01
2	1536	40000	9.998864e-01	9.196808e-06	7.500000e-01
2	 128	40000	9.996909e-01	2.755104e-05	8.500000e-01
2	 256	40000	9.996908e-01	2.737468e-05	8.500000e-01
2	 384	40000	9.996907e-01	3.073932e-05	8.500000e-01
2	 512	40000	9.997025e-01	2.822453e-05	8.500000e-01
2	 640	40000	9.996984e-01	3.302982e-05	8.500000e-01
2	 758	40000	9.996923e-01	3.164658e-05	8.500000e-01
2	 876	40000	9.996995e-01	2.743019e-05	8.500000e-01
2	1024	40000	9.997037e-01	2.994343e-05	8.500000e-01
2	1280	40000	9.997046e-01	2.204487e-05	8.500000e-01
2	1536	40000	9.997037e-01	3.161933e-05	8.500000e-01
2	 128	40000	9.989923e-01	6.125239e-05	9.500000e-01
2	 256	40000	9.989926e-01	5.848423e-05	9.500000e-01
2	 384	40000	9.989923e-01	4.866316e-05	9.500000e-01
2	 512	40000	9.989828e-01	5.158384e-05	9.500000e-01
2	 640	40000	9.989833e-01	5.049439e-05	9.500000e-01
2	 758	40000	9.989852e-01	4.556270e-05	9.500000e-01
2	 876	40000	9.989818e-01	4.875450e-05	9.500000e-01
2	1024	40000	9.990073e-01	4.993724e-05	9.500000e-01
2	1280	40000	9.990128e-01	3.979026e-05	9.500000e-01
2	1536	40000	9.990073e-01	3.979066e-05	9.500000e-01
2	 128	40000	9.978943e-01	7.306738e-05	1.050000e+00
2	 256	40000	9.978944e-01	6.917401e-05	1.050000e+00
2	 384	40000	9.978938e-01	6.679811e-05	1.050000e+00
2	 512	40000	9.978841e-01	6.735141e-05	1.050000e+00
2	 640	40000	9.978813e-01	6.340583e-05	1.050000e+00
2	 758	40000	9.978885e-01	6.230016e-05	1.050000e+00
2	 876	40000	9.978841e-01	6.463691e-05	1.050000e+00
2	1024	40000	9.979062e-01	4.975010e-05	1.050000e+00
2	1280	40000	9.979064e-01	5.662700e-05	1.050000e+00
2	1536	40000	9.979067e-01	3.909511e-05	1.050000e+00
2	 128	40000	9.956471e-01	1.426029e-04	1.150000e+00
2	 256	40000	9.956468e-01	1.537396e-04	1.150000e+00
2	 384	40000	9.956480e-01	1.376085e-04	1.150000e+00
2	 512	40000	9.956428e-01	1.675146e-04	1.150000e+00
2	 640	40000	9.956453e-01	1.527470e-04	1.150000e+00
2	 758	40000	9.956443e-01	1.554554e-04	1.150000e+00
2	 876	40000	9.956465e-01	1.560287e-04	1.150000e+00
2	1024	40000	9.956875e-01	9.247114e-05	1.150000e+00
2	1280	40000	9.957037e-01	1.827515e-04	1.150000e+00
2	1536	40000	9.956865e-01	1.577259e-04	1.150000e+00
2	 128	40000	9.917974e-01	1.826514e-04	1.250000e+00
2	 256	40000	9.917985e-01	2.029160e-04	1.250000e+00
2	 384	40000	9.917986e-01	2.152689e-04	1.250000e+00
2	 512	40000	9.917401e-01	1.951395e-04	1.250000e+00
2	 640	40000	9.917111e-01	1.051475e-04	1.250000e+00
2	 758	40000	9.917681e-01	1.608416e-04	1.250000e+00
2	 876	40000	9.917206e-01	1.499752e-04	1.250000e+00
2	1024	40000	9.917058e-01	1.872066e-04	1.250000e+00
2	1280	40000	9.917626e-01	1.128082e-04	1.250000e+00
2	1536	40000	9.917032e-01	2.179606e-04	1.250000e+00
2	 128	40000	9.864929e-01	2.279256e-04	1.350000e+00
2	 256	40000	9.864906e-01	1.950160e-04	1.350000e+00
2	 384	40000	9.864916e-01	2.032458e-04	1.350000e+00
2	 512	40000	9.864865e-01	1.967576e-04	1.350000e+00
2	 640	40000	9.864512e-01	1.945607e-04	1.350000e+00
2	 758	40000	9.865048e-01	1.591446e-04	1.350000e+00
2	 876	40000	9.864649e-01	1.468853e-04	1.350000e+00
2	1024	40000	9.864547e-01	1.975957e-04	1.350000e+00
2	1280	40000	9.864699e-01	1.794472e-04	1.350000e+00
2	1536	40000	9.864534e-01	5.451525e-05	1.350000e+00
2	 128	40000	9.783098e-01	3.199230e-04	1.450000e+00
2	 256	40000	9.783100e-01	3.524837e-04	1.450000e+00
2	 384	40000	9.783090e-01	3.487878e-04	1.450000e+00
2	 512	40000	9.782618e-01	3.349994e-04	1.450000e+00
2	 640	40000	9.782175e-01	3.161119e-04	1.450000e+00
2	 758	40000	9.783018e-01	2.931773e-04	1.450000e+00
2	 876	40000	9.782337e-01	3.365378e-04	1.450000e+00
2	1024	40000	9.783016e-01	3.021671e-04	1.450000e+00
2	1280	40000	9.783115e-01	3.382814e-04	1.450000e+00
2	1536	40000	9.783010e-01	2.809368e-04	1.450000e+00
2	 128	40000	9.675221e-01	4.990098e-04	1.550000e+00
2	 256	40000	9.675223e-01	5.095035e-04	1.550000e+00
2	 384	40000	9.675256e-01	5.982093e-04	1.550000e+00
2	 512	40000	9.676942e-01	5.714862e-04	1.550000e+00
2	 640	40000	9.676702e-01	6.256985e-04	1.550000e+00
2	 758	40000	9.676458e-01	5.977401e-04	1.550000e+00
2	 876	40000	9.676741e-01	7.081480e-04	1.550000e+00
2	1024	40000	9.676101e-01	4.775823e-04	1.550000e+00
2	1280	40000	9.675733e-01	4.678979e-04	1.550000e+00
2	1536	40000	9.676116e-01	5.194013e-04	1.550000e+00
2	 128	40000	9.510319e-01	6.652461e-04	1.650000e+00
2	 256	40000	9.510316e-01	5.962511e-04	1.650000e+00
2	 384	40000	9.510309e-01	6.533383e-04	1.650000e+00
2	 512	40000	9.509311e-01	5.967753e-04	1.650000e+00
2	 640	40000	9.508290e-01	6.407013e-04	1.650000e+00
2	 758	40000	9.509672e-01	4.391428e-04	1.650000e+00
2	 876	40000	9.508395e-01	7.736112e-04	1.650000e+00
2	1024	40000	9.509649e-01	5.242668e-04	1.650000e+00
2	1280	40000	9.512040e-01	2.441652e-04	1.650000e+00
2	1536	40000	9.509571e-01	4.061426e-04	1.650000e+00
2	 128	40000	9.303498e-01	8.598762e-04	1.750000e+00
2	 256	40000	9.303530e-01	8.206229e-04	1.750000e+00
2	 384	40000	9.303595e-01	9.304328e-04	1.750000e+00
