12.000000	2.376000	0.420875	0.239208	0.085296	0.615723	0.240681	2.376000	0.551911
12.000000	2.380000	0.420168	0.240312	0.085113	0.616678	0.236977	2.380000	0.553929
12.000000	2.384000	0.419463	0.243220	0.084505	0.607233	0.239259	2.384000	0.548670
12.000000	2.388000	0.418760	0.244017	0.085080	0.606519	0.242759	2.388000	0.547077
12.000000	2.392000	0.418060	0.246027	0.086778	0.606772	0.242163	2.392000	0.547080
12.000000	2.396000	0.417362	0.253106	0.085028	0.583194	0.244213	2.396000	0.531883
12.000000	2.400000	0.416667	0.250573	0.085674	0.592381	0.244988	2.400000	0.538182
12.000000	2.416000	0.413907	0.260876	0.086421	0.570051	0.248792	2.416000	0.523664
12.000000	2.432000	0.411184	0.265417	0.086894	0.565268	0.247100	2.432000	0.522370
12.000000	2.448000	0.408497	0.278307	0.085907	0.531746	0.250200	2.448000	0.495720
12.000000	2.464000	0.405844	0.285523	0.084828	0.517237	0.247047	2.464000	0.487563
12.000000	2.480000	0.403226	0.297478	0.085946	0.484537	0.252739	2.480000	0.452085
12.000000	2.496000	0.400641	0.301702	0.084752	0.481956	0.247506	2.496000	0.456797
12.000000	2.512000	0.398089	0.310985	0.082254	0.464682	0.243534	2.512000	0.445680
12.000000	2.528000	0.395570	0.316624	0.083833	0.450131	0.247236	2.528000	0.422624
12.000000	2.544000	0.393082	0.321696	0.082815	0.445938	0.241149	2.544000	0.426354
12.000000	2.560000	0.390625	0.330785	0.082140	0.421784	0.239567	2.560000	0.398593
12.000000	2.576000	0.388199	0.336959	0.081579	0.409152	0.238848	2.576000	0.382266
12.000000	2.592000	0.385802	0.342327	0.081141	0.407762	0.233432	2.592000	0.388206
12.000000	2.608000	0.383436	0.348287	0.079391	0.389949	0.232523	2.608000	0.364482
12.000000	2.624000	0.381098	0.353576	0.078982	0.385204	0.228102	2.624000	0.363356
12.000000	2.640000	0.378788	0.362548	0.077340	0.359374	0.223262	2.640000	0.325282
12.000000	2.656000	0.376506	0.366743	0.078383	0.356346	0.223145	2.656000	0.315575
12.000000	2.672000	0.374251	0.368697	0.076793	0.355922	0.220200	2.672000	0.327678
12.000000	2.688000	0.372024	0.378978	0.075026	0.335181	0.211817	2.688000	0.301108
12.000000	2.704000	0.369822	0.381350	0.075190	0.328161	0.214077	2.704000	0.281243
12.000000	2.720000	0.367647	0.387168	0.074984	0.328100	0.210214	2.720000	0.294468
12.000000	2.736000	0.365497	0.391947	0.074094	0.317372	0.205757	2.736000	0.274877
12.000000	2.752000	0.363372	0.398948	0.073380	0.305463	0.201846	2.752000	0.252509
12.000000	2.792000	0.358166	0.409876	0.071259	0.283305	0.193525	2.792000	0.219313
12.000000	2.856000	0.350140	0.426806	0.069368	0.266450	0.180796	2.856000	0.219304
12.000000	2.920000	0.342466	0.440776	0.068904	0.253720	0.174779	2.920000	0.197569
12.000000	2.984000	0.335121	0.455755	0.067760	0.234116	0.166046	2.984000	0.151523
12.000000	3.048000	0.328084	0.470779	0.066653	0.219615	0.154980	3.048000	0.142952
12.000000	3.112000	0.321337	0.484753	0.065216	0.204482	0.147310	3.112000	0.108283
12.000000	3.176000	0.314861	0.495596	0.065341	0.201172	0.143562	3.176000	0.123835
12.000000	3.240000	0.308642	0.507445	0.062577	0.188552	0.137129	3.240000	0.092910
12.000000	3.304000	0.302663	0.517726	0.063672	0.182659	0.134006	3.304000	0.088029
12.000000	3.368000	0.296912	0.525900	0.061778	0.175900	0.129366	3.368000	0.075041
12.000000	3.432000	0.291375	0.537840	0.061954	0.170984	0.125975	3.432000	0.066000
12.000000	3.496000	0.286041	0.546683	0.062147	0.170616	0.125435	3.496000	0.066367
12.000000	3.560000	0.280899	0.555945	0.059288	0.158649	0.118852	3.560000	0.044429
12.000000	3.624000	0.275938	0.564277	0.060478	0.158091	0.117385	3.624000	0.057611
